Cannot convert Cost Center to ledger as it has child nodes,لا يمكن تحويل مركز التكلفة إلى حساب دفتر الحسابات لانه مرتبط بعقدة فرعية
Cannot covert to Group because Account Type is selected.,لا يمكن تحويل الحساب إلى تصنيف مجموعة لأن نوع الحساب تم اختياره.
Cannot create Retention Bonus for left Employees,لا يمكن إنشاء مكافأة الاحتفاظ بموظفي اليسار
Cannot create a Delivery Trip from Draft documents.,لا يمكن استحداث رحلة تسليم لمستند بحالة مسودة
Cannot deactivate or cancel BOM as it is linked with other BOMs,لا يمكن تعطيل أو إلغاء قائمة المواد لانها مترابطة مع قوائم مواد اخرى
"Cannot declare as lost, because Quotation has been made.",لا يمكن ان تعلن بانها فقدت ، لأنه تم تقديم عرض مسعر.
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',"لا يمكن الخصم عندما تكون الفئة ""التقييم"" أو ""التقييم والإجمالي"""
Cannot deduct when category is for 'Valuation' or 'Vaulation and Total',لا يمكن خصمها عند الفئة ' التقييم ' أو ' التقييم والمجموع '
"Cannot delete Serial No {0}, as it is used in stock transactions",لا يمكن حذف الرقم التسلسلي {0}، لانه يتم استخدامها في قيود المخزون
Cannot enroll more than {0} students for this student group.,لا يمكن تسجيل أكثر من {0} طلاب لمجموعة الطلاب هذه.
Cannot find active Leave Period,لا يمكن ايجاد فترة الاجازة النشطة
Cannot produce more Item {0} than Sales Order quantity {1},لا يمكن أن تنتج المزيد من البند {0} اكثر من كمية امر المبيعات {1}
Cannot promote Employee with status Left,لا يمكن ترقية موظف بحالة مغادرة
Cannot refer row number greater than or equal to current row number for this Charge type,لا يمكن أن يشير رقم الصف أكبر من أو يساوي رقم الصف الحالي لهذا النوع المسؤول
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,"لا يمكن تحديد نوع التهمة باسم ' في الصف السابق المبلغ ' أو ' في السابق صف إجمالي "" ل لصف الأول"
Cannot set as Lost as Sales Order is made.,لا يمكن أن تعين كخسارة لأنه تم تقديم أمر البيع.
Cannot set authorization on basis of Discount for {0},لا يمكن تحديد التخويل على أساس الخصم ل {0}
Cannot set multiple Item Defaults for a company.,لا يمكن تعيين عدة عناصر افتراضية لأي شركة.
Cannot set quantity less than delivered quantity,لا يمكن ضبط كمية أقل من الكمية المسلمة
Cannot set quantity less than received quantity,لا يمكن تعيين كمية أقل من الكمية المستلمة
Cannot set the field <b>{0}</b> for copying in variants,لا يمكن تعيين الحقل <b>{0}</b> للنسخ في المتغيرات
Cannot transfer Employee with status Left,لا يمكن نقل الموظف بالحالة Left
Cannot {0} {1} {2} without any negative outstanding invoice,{0} {1} {2} لا يمكن  من دون أي فاتورة قائمة سالبة
Capital Equipments,المعدات الكبيرة
Capital Stock,رأس المال
Capital Work in Progress,العمل الرأسمالي في التقدم
Cart,عربة
Cart is Empty,السلة فارغة
Case No(s) already in use. Try from Case No {0},رقم الحالة مستخدم بالفعل. حاول من رقم حالة {0}
Cash,نقد
Cash Flow Statement,بيان التدفق النقدي
Cash Flow from Financing,التدفق النقدي من التمويل
Cash Flow from Investing,التدفق النقد من الاستثمار
Cash Flow from Operations,التدفق النقدي من العمليات
Cash In Hand,النقدية الحاضرة
Cash or Bank Account is mandatory for making payment entry,النقد أو الحساب المصرفي إلزامي لإجراء عملية الدفع
Cashier Closing,إغلاق أمين الصندوق
Casual Leave,أجازة عادية
Category,فئة
Category Name,اسم التصنيف
Caution,الحذر
Central Tax,الضريبة المركزية
Certification,شهادة
Cess,ضريبة
Change Amount,تغيير المبلغ
Change Item Code,تغيير رمز البند
Change Release Date,تغيير تاريخ الإصدار
Change Template Code,تغيير رمز النموذج
Changing Customer Group for the selected Customer is not allowed.,لا يسمح بتغيير مجموعة العملاء للعميل المحدد.
Chapter,الفصل
Chapter information.,معلومات الفصل.
Charge of type 'Actual' in row {0} cannot be included in Item Rate,الرسوم من النوع (فعلي) في الصف {0} لا يمكن تضمينها في سعر البند
Chargeble,تحميل
Charges are updated in Purchase Receipt against each item,تحديث الرسوم في اضافة المشتريات لكل صنف
"Charges will be distributed proportionately based on item qty or amount, as per your selection",وسيتم توزيع تستند رسوم متناسب على الكمية البند أو كمية، حسب اختيارك
Chart of Cost Centers,دليل مراكز التكلفة
Check all,حدد الكل
Checkout,دفع
Chemical,كيماويات
Cheque,شيك
Cheque/Reference No,رقم الصك / السند المرجع
Cheques Required,الشيكات المطلوبة
Cheques and Deposits incorrectly cleared,الشيكات والودائع موضحة او المقاصة تمت بشكل غير صحيح
Child Task exists for this Task. You can not delete this Task.,مهمة تابعة موجودة لهذه المهمة. لا يمكنك حذف هذه المهمة.
Child nodes can be only created under 'Group' type nodes,العقد التابعة يمكن أن تنشأ إلا في إطار 'مجموعة' نوع العُقد
Child warehouse exists for this warehouse. You can not delete this warehouse.,مستودع فرعي موجود لهذا المستودع. لا يمكنك حذف هذا المستودع.
Circular Reference Error,يوجد خطأ في المرجع
City,مدينة
City/Town,المدينة / البلدة
Claimed Amount,المبلغ المطالب به
Clay,طين
Clear filters,حذف الفلتر
Clear values,مسح القيم
Clearance Date,تاريخ الاستحقاق
Clearance Date not mentioned,لم يتم ذكر تاريخ الاستحقاق
Clearance Date updated,تم تحديث تاريخ التخليص
Client,عميل
Client ID,رمز العميل
Client Secret,سر العميل
Clinical Procedure,الإجراء السريري
Clinical Procedure Template,نموذج الإجراء السريري
Close Balance Sheet and book Profit or Loss.,اغلاق الميزانية و دفتر الربح أو الخسارة.
Close Loan,إغلاق القرض
Close the POS,اغلاق نقطة البيع
Closed,مغلق
Closed order cannot be cancelled. Unclose to cancel.,الطلب المغلق لايمكن إلغاؤه. ازالة الاغلاق لكي تتمكن من الالغاء
Closing (Cr),إغلاق (دائن)
Closing (Dr),إغلاق (مدين)
Closing (Opening + Total),الإغلاق (الافتتاحي + الإجمالي)
Closing Account {0} must be of type Liability / Equity,يجب ان يكون الحساب الختامي {0} من النوع متطلبات/الأسهم
Closing Balance,الرصيد الختامي
Code,رمز
Collapse All,اغلاق الكل
Color,اللون
Colour,اللون
Combined invoice portion must equal 100%,يجب أن يساوي جزء الفاتورة مجتمعة 100٪
Commercial,تجاري
Commission,عمولة
Commission Rate %,نسبة العمولة ٪
Commission on Sales,عمولة على المبيعات
Commission rate cannot be greater than 100,لا يمكن أن تكون نسبة العمولة أكبر من 100
Community Forum,منتديات
Company (not Customer or Supplier) master.,ماستر الشركة (ليس عميل أو مورد).
Company Abbreviation,اختصار الشركة
Company Abbreviation cannot have more than 5 characters,لا يمكن أن يحتوي اختصار الشركة على أكثر من 5 أحرف
Company Name,اسم الشركة
Company Name cannot be Company,اسم الشركة لا يمكن أن تكون شركة
Company currencies of both the companies should match for Inter Company Transactions.,يجب أن تتطابق عملات كلتا الشركتين مع المعاملات بين الشركات.
Company is manadatory for company account,اسم الشركة مطلوب في بروفايل الشركة
Company name not same,اسم الشركة ليس مماثل
